iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,2/6/2022,2341971,78918,11274,38324,656,93.714,23494.738,791.708,113.101,384.468,6.581,0.94,1.15,,,,,,,,,77305873,17912,793.141,0.184,19746,0.203,0.571,1.8,people tested,,,,,,202490,,,,,2062,8259,0.008,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/7/2022,2341971,0,11274,38324,0,93.714,23494.738,0,113.101,384.468,0,0.94,1.2,,,,,,,,,77341557,35684,793.507,0.366,18538,0.19,0.6401,1.6,people tested,,,,,,254646,,,,,2593,9525,0.01,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/8/2022,2341971,0,11274,38324,0,93.714,23494.738,0,113.101,384.468,0,0.94,1.25,,,,,,,,,,,,,24065,0.247,0.5577,1.8,people tested,183729446,79154392,,,,306802,187.12,80.62,,,3125,10790,0.011,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/9/2022,2341971,0,11274,38324,0,93.714,23494.738,0,113.101,384.468,0,0.94,1.29,,,,,,,,,,,,,29593,0.304,0.5269,1.9,people tested,184129785,79162150,,,400339,352956,187.53,80.62,,,3595,11635,0.012,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/10/2022,2341971,0,11274,38324,0,93.714,23494.738,0,113.101,384.468,0,0.94,1.32,,,,,,,,,77518004,,795.317,,36323,0.373,0.4979,2,people tested,184868879,79166489,76057017,29629103,739094,457638,188.28,80.63,77.46,30.18,4661,12217,0.012,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/11/2022,2341971,0,11274,38324,0,93.714,23494.738,0,113.101,384.468,0,0.94,1.34,,,,,,,,,,,,,45970,0.472,0.4397,2.3,people tested,185254387,79203047,76112928,29938412,385508,512711,188.68,80.67,77.52,30.49,5222,17440,0.018,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/12/2022,2341971,0,11274,38324,0,93.714,23494.738,0,113.101,384.468,0,0.94,1.37,,,,,,,,,,,,,54965,0.564,0.4071,2.5,people tested,185731134,79212013,76162865,30356256,476747,507102,189.16,80.67,77.57,30.92,5165,16099,0.016,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/13/2022,2510860,168889,24127,38946,622,88.857,25189.04,1694.301,242.043,390.708,6.24,0.891,1.39,,,,,,,,,,,,,63457,0.651,0.3802,2.6,people tested,186001127,79216176,76182386,30602565,269993,471957,189.44,80.68,77.59,31.17,4807,14071,0.014,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/14/2022,2510860,0,24127,38946,0,88.857,25189.04,0,242.043,390.708,0,0.891,1.41,,,,,,,,,77827425,,798.492,,69410,0.712,0.3735,2.7,people tested,,,,,,526030,,,,,5357,12950,0.013,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/15/2022,2510860,0,24127,38946,0,88.857,25189.04,0,242.043,390.708,0,0.891,1.43,,,,,,,,,,,,,77137,0.791,0.3545,2.8,people tested,,,,,,580104,,,,,5908,11830,0.012,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/16/2022,2510860,0,24127,38946,0,88.857,25189.04,0,242.043,390.708,0,0.891,1.45,,,,,,,,,78053232,,800.809,,84863,0.871,0.3403,2.9,people tested,,,,,,650702,,,,,6627,12224,0.012,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/17/2022,2510860,0,24127,38946,0,88.857,25189.04,0,242.043,390.708,0,0.891,1.47,,,,,,,,,,,,,91172,0.935,0.3327,3,people tested,,,,,,672906,,,,,6853,13106,0.013,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/18/2022,2510860,0,24127,38946,0,88.857,25189.04,0,242.043,390.708,0,0.891,1.5,,,,,,,,,78259191,,802.922,,94833,0.973,0.3439,2.9,people tested,,,,,,745622,,,,,7594,9385,0.01,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/19/2022,2510860,0,24127,38946,0,88.857,25189.04,0,242.043,390.708,0,0.891,1.52,,,,,,,,,,,,,95669,0.982,0.382,2.6,people tested,191368265,,,35028147,,805304,194.9,,,35.67,8202,9606,0.01,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/20/2022,2787493,276633,39519,39501,555,79.286,27964.232,2775.192,396.456,396.275,5.568,0.795,1.53,,,,,,,,,,,,,96505,0.99,0.4095,2.4,people tested,191667067,,,35300265,298802,809420,195.21,,,35.95,8244,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/21/2022,2787493,0,39519,39501,0,79.286,27964.232,0,396.456,396.275,0,0.795,1.55,,,,,,,,,78508813,,805.483,,97341,0.999,0.4316,2.3,people tested,191993381,,,35599393,326314,728247,195.54,,,36.26,7417,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/22/2022,2787493,0,39519,39501,0,79.286,27964.232,0,396.456,396.275,0,0.795,1.57,,,,,,,,,78586958,78145,806.284,0.802,92376,0.948,0.4925,2,people tested,192403472,,,35952404,410091,659043,195.96,,,36.62,6712,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/23/2022,2787493,0,39519,39501,0,79.286,27964.232,0,396.456,396.275,0,0.795,1.58,,,,,,,,,78664831,77873,807.083,0.799,87371,0.896,0.5977,1.7,people tested,192677323,,76747997,36467189,273851,570375,196.24,,78.17,37.14,5809,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/24/2022,2787493,0,39519,39501,0,79.286,27964.232,0,396.456,396.275,0,0.795,1.59,,,,,,,,,78754090,89259,807.999,0.916,85411,0.876,0.6665,1.5,people tested,192865977,,76764139,36632448,188654,469537,196.43,,78.18,37.31,4782,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/25/2022,2787493,0,39519,39501,0,79.286,27964.232,0,396.456,396.275,0,0.795,1.6,,,,,,,,,78848051,93961,808.963,0.964,84123,0.863,0.7384,1.4,people tested,193274685,,76773585,37027220,408708,400135,196.84,,78.19,37.71,4075,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/26/2022,2787493,0,39519,39501,0,79.286,27964.232,0,396.456,396.275,0,0.795,1.61,,,,,,,,,78971531,123480,810.23,1.267,89876,0.922,0.7612,1.3,people tested,193408292,,76783305,37146717,133607,291432,196.98,,78.2,37.83,2968,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/27/2022,3321005,533512,76216,40144,643,91.857,33316.445,5352.212,764.602,402.726,6.451,0.922,1.62,,,,,,,,,79078763,107232,811.33,1.1,93308,0.957,0.8168,1.2,people tested,193625095,,76799876,37343193,216803,279718,197.2,,78.22,38.03,2849,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,2/28/2022,3321005,0,76216,40144,0,91.857,33316.445,0,764.602,402.726,0,0.922,1.62,,,,,,,,,79198980,120217,812.564,1.233,98595,1.012,0.8826,1.1,people tested,194970502,79373871,77052498,38544133,1345407,425303,198.57,80.84,78.48,39.26,4332,10513,0.011,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/1/2022,3321005,0,76216,40144,0,91.857,33316.445,0,764.602,402.726,0,0.922,1.61,,,,,,,,,79309194,110214,813.694,1.131,103177,1.059,0.9237,1.1,people tested,195308572,79381128,77071397,38856047,338070,415014,198.92,80.85,78.49,39.57,4227,10048,0.01,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/2/2022,3321005,0,76216,40144,0,91.857,33316.445,0,764.602,402.726,0,0.922,1.6,,,,,,,,,79510748,201554,815.762,2.068,120845,1.24,0.8714,1.1,people tested,195672969,79416167,77095637,39161165,364397,427949,199.29,80.88,78.52,39.88,4359,13552,0.014,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/3/2022,3321005,0,76216,40144,0,91.857,33316.445,0,764.602,402.726,0,0.922,1.59,,,,,,,,,,,,,133276,1.367,0.9048,1.1,people tested,,,,,,491407,,,,,5005,20737,0.021,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/4/2022,3321005,0,76216,40144,0,91.857,33316.445,0,764.602,402.726,0,0.922,1.57,,,,,,,,,79863303,,819.379,,145036,1.488,0.9249,1.1,people tested,,,,,,523428,,,,,5331,27922,0.028,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/5/2022,3321005,0,76216,40144,0,91.857,33316.445,0,764.602,402.726,0,0.922,1.54,,,,,,,,,79958878,95575,820.36,0.981,141050,1.447,,,people tested,197571534,79598596,77419867,40553071,,594749,201.22,81.07,78.85,41.3,6057,35107,0.036,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/6/2022,4434700,1113695,159099.286,40813,669,95.571,44489.074,11172.629,1596.09,409.438,6.711,0.959,1.52,,,,,,,,,80124769,165891,822.062,1.702,149429,1.533,,,people tested,197910353,79603926,77454922,40851505,338819,612180,201.57,81.07,78.89,41.61,6235,34367,0.035,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/7/2022,4434700,0,159099.286,40813,0,95.571,44489.074,0,1596.09,409.438,0,0.959,1.49,,,,,,,,,80329853,205084,824.166,2.104,161553,1.657,,,people tested,198255931,79610385,77489877,41155669,345578,469347,201.92,81.08,78.92,41.92,4780,33788,0.034,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/8/2022,4434700,0,159099.286,40813,0,95.571,44489.074,0,1596.09,409.438,0,0.959,1.47,,,,,,,,,80574910,245057,826.68,2.514,180817,1.855,0.9633,1,people tested,198647028,79623896,77509406,41513726,391097,476922,202.32,81.09,78.94,42.28,4857,34681,0.035,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/9/2022,4434700,0,159099.286,40813,0,95.571,44489.074,0,1596.09,409.438,0,0.959,1.45,,,,,,,,,,,,,172333,1.768,,,people tested,198904850,79631424,77523834,41749592,257822,461697,202.58,81.1,78.96,42.52,4702,30751,0.031,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/10/2022,4434700,0,159099.286,40813,0,95.571,44489.074,0,1596.09,409.438,0,0.959,1.42,,,,,,,,,,,,,167460,1.718,,,people tested,,,,,,431975,,,,,4400,23426,0.024,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/11/2022,4434700,0,159099.286,40813,0,95.571,44489.074,0,1596.09,409.438,0,0.959,1.39,,,,,,,,,81001418,,831.056,,162588,1.668,,,people tested,,,,,,402253,,,,,4097,16101,0.016,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/12/2022,4434700,0,159099.286,40813,0,95.571,44489.074,0,1596.09,409.438,0,0.959,1.37,,,,,,,,,,,,,184046,1.888,,,people tested,200179247,79660025,77601333,42917889,,372530,203.88,81.13,79.03,43.71,3794,8776,0.009,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/13/2022,6112648,1677948,239706.857,41385,572,81.714,61322.31,16833.236,2404.748,415.176,5.738,0.82,1.32,,,,,,,,,,,,,195459,2.005,,,people tested,,,,,,350347,,,,,3568,8687,0.009,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/14/2022,6112648,0,239706.857,41385,0,81.714,61322.31,0,2404.748,415.176,0,0.82,1.27,,,,,,,,,81738760,,838.621,,201272,2.065,,,people tested,,,,,,327198,,,,,3332,8437,0.009,66.67,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/15/2022,6112648,0,239706.857,41385,0,81.714,61322.31,0,2404.748,415.176,0,0.82,1.23,,,,,,,,,,,,,190331,1.953,,,people tested,200729854,79674158,77637834,43417862,,297547,204.44,81.15,79.07,44.22,3030,7180,0.007,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/16/2022,6112648,0,239706.857,41385,0,81.714,61322.31,0,2404.748,415.176,0,0.82,1.19,,,,,,,,,,,,,194088,1.991,,,people tested,,,,,,300553,,,,,3061,6866,0.007,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/17/2022,6112648,0,239706.857,41385,0,81.714,61322.31,0,2404.748,415.176,0,0.82,1.15,,,,,,,,,,,,,197844,2.03,,,people tested,,,,,,279706,,,,,2849,6265,0.006,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/18/2022,6112648,0,239706.857,41385,0,81.714,61322.31,0,2404.748,415.176,0,0.82,1.11,,,,,,,,,82412626,,845.535,,201601,2.068,,,people tested,201566460,79690136,77674112,44202212,,258859,205.29,81.16,79.11,45.02,2636,5664,0.006,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/19/2022,6112648,0,239706.857,41385,0,81.714,61322.31,0,2404.748,415.176,0,0.82,1.07,,,,,,,,,,,,,198649,2.038,,,people tested,201660445,79693650,77677923,44288872,93985,211600,205.38,81.17,79.11,45.11,2155,4804,0.005,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/20/2022,7958048,1845400,263628.571,41880,495,70.714,79835.43,18513.121,2644.732,420.142,4.966,0.709,1.02,,,,,,,,,82862859,,850.154,,195697,2.008,,,people tested,201828138,79696647,77686643,44444848,167693,209336,205.56,81.17,79.12,45.27,2132,4559,0.005,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/21/2022,7958048,0,263628.571,41880,0,70.714,79835.43,0,2644.732,420.142,0,0.709,0.97,,,,,,,,,83048614,185755,852.06,1.906,187122,1.92,,,people tested,202029331,79701388,77696920,44631023,201193,211859,205.76,81.17,79.13,45.46,2158,4563,0.005,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/22/2022,7958048,0,263628.571,41880,0,70.714,79835.43,0,2644.732,420.142,0,0.709,0.93,,,,,,,,,,,,,183819,1.886,,,people tested,203144374,79947189,77754108,45443077,1115043,344931,206.9,81.42,79.19,46.28,3513,39004,0.04,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/23/2022,7958048,0,263628.571,41880,0,70.714,79835.43,0,2644.732,420.142,0,0.709,0.89,,,,,,,,,,,,,180516,1.852,,,people tested,,,,,,386845,,,,,3940,40305,0.041,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/24/2022,7958048,0,263628.571,41880,0,70.714,79835.43,0,2644.732,420.142,0,0.709,0.85,,,,,,,,,,,,,177214,1.818,,,people tested,,,,,,428758,,,,,4367,41606,0.042,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/25/2022,7958048,0,263628.571,41880,0,70.714,79835.43,0,2644.732,420.142,0,0.709,0.83,,,,,,,,,,,,,173911,1.784,,,people tested,204861158,79990487,77833859,47036812,,470671,208.64,81.47,79.27,47.91,4794,42907,0.044,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/26/2022,7958048,0,263628.571,41880,0,70.714,79835.43,0,2644.732,420.142,0,0.709,0.81,,,,,,,,,,,,,162515,1.667,0.9913,1,people tested,205002757,79997158,77846543,47159056,141599,477473,208.79,81.47,79.28,48.03,4863,43358,0.044,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/27/2022,9011473,1053425,150489.286,42306,426,60.857,90403.43,10567.998,1509.714,424.415,4.274,0.611,0.79,,,,,,,,,83920695,,861.007,,151119,1.55,0.9958,1,people tested,205216774,80001969,77853733,47361072,214017,484091,209.01,81.48,79.29,48.24,4930,43617,0.044,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/28/2022,9011473,0,150489.286,42306,0,60.857,90403.43,0,1509.714,424.415,0,0.611,0.77,,,,,,,,,84027988,107293,862.108,1.101,139911,1.435,,,people tested,205495812,80011478,77875771,47608563,279038,495212,209.29,81.49,79.31,48.49,5044,44299,0.045,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/29/2022,9011473,0,150489.286,42306,0,60.857,90403.43,0,1509.714,424.415,0,0.611,0.73,,,,,,,,,,,,,132872,1.363,,,people tested,205882049,80034041,77907529,47940479,386237,391096,209.68,81.51,79.35,48.83,3983,12407,0.013,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/30/2022,9011473,0,150489.286,42306,0,60.857,90403.43,0,1509.714,424.415,0,0.611,0.7,,,,,,,,,,,,,125833,1.291,,,people tested,,,,,,341926,,,,,3482,11470,0.012,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,3/31/2022,9011473,0,150489.286,42306,0,60.857,90403.43,0,1509.714,424.415,0,0.611,0.68,,,,,,,,,,,,,118794,1.219,,,people tested,206338189,80049781,77940414,48347994,,292756,210.15,81.53,79.38,49.24,2982,10532,0.011,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/1/2022,9011473,0,150489.286,42306,0,60.857,90403.43,0,1509.714,424.415,0,0.611,0.66,,,,,,,,,84412291,,866.051,,111756,1.147,,,people tested,,,,,,224354,,,,,2285,8812,0.009,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/2/2022,9011473,0,150489.286,42306,0,60.857,90403.43,0,1509.714,424.415,0,0.611,0.64,,,,,,,,,84490344,78053,866.852,0.801,102142,1.048,,,people tested,206525077,80054556,77953607,48516914,,217474,210.34,81.53,79.39,49.41,2215,8200,0.008,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/3/2022,9818328,806855,115265,42600,294,42,98497.83,8094.399,1156.343,427.365,2.949,0.421,0.63,,,,,,,,,84572527,82183,867.695,0.843,93119,0.955,,,people tested,,,,,,220712,,,,,2248,7912,0.008,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/4/2022,9818328,0,115265,42600,0,42,98497.83,0,1156.343,427.365,0,0.421,0.61,,,,,,,,,,,,,88103,0.904,0.9602,1,people tested,,,,,,214661,,,,,2186,6952,0.007,63.89,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/5/2022,9818328,0,115265,42600,0,42,98497.83,0,1156.343,427.365,0,0.421,0.6,,,,,,,,,,,,,84690,0.869,0.9034,1.1,people tested,207235119,80062939,77975929,49196251,,193296,211.06,81.54,79.42,50.1,1969,4128,0.004,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/6/2022,9818328,0,115265,42600,0,42,98497.83,0,1156.343,427.365,0,0.421,0.59,,,,,,,,,84789075,,869.917,,81276,0.834,0.8933,1.1,people tested,207379359,80068494,77984350,49326515,144240,181320,211.21,81.55,79.42,50.24,1847,3798,0.004,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/7/2022,9818328,0,115265,42600,0,42,98497.83,0,1156.343,427.365,0,0.421,0.58,,,,,,,,,84845790,56715,870.499,0.582,75654,0.776,0.9556,1,people tested,,,,,,225985,,,,,2302,12252,0.012,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/8/2022,9818328,0,115265,42600,0,42,98497.83,0,1156.343,427.365,0,0.421,0.57,,,,,,,,,,,,,69648,0.715,0.9951,1,people tested,208460812,80202598,78392454,49865760,,289883,212.31,81.68,79.84,50.79,2952,21490,0.022,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/9/2022,9818328,0,115265,42600,0,42,98497.83,0,1156.343,427.365,0,0.421,0.56,,,,,,,,,,,,,66217,0.679,0.9787,1,people tested,208525313,80204811,78397756,49922746,64501,285748,212.38,81.69,79.85,50.84,2910,21465,0.022,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/10/2022,10198236,379908,54272.571,42813,213,30.429,102309.08,3811.251,544.464,429.502,2.137,0.305,0.55,,,,,,,,,85007902,,872.162,,62196,0.638,0.8726,1.1,people tested,,,,,,265527,,,,,2704,21265,0.022,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/11/2022,10198236,0,54272.571,42813,0,30.429,102309.08,0,544.464,429.502,0,0.305,0.55,,,,,,,,,,,,,71167,0.73,0.769,1.3,people tested,,,,,,245305,,,,,2498,21065,0.021,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/12/2022,10198236,0,54272.571,42813,0,30.429,102309.08,0,544.464,429.502,0,0.305,0.54,,,,,,,,,,,,,80137,0.822,0.6256,1.6,people tested,208810706,80208995,78409260,50192451,,225084,212.67,81.69,79.86,51.12,2292,20865,0.021,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/13/2022,10198236,0,54272.571,42813,0,30.429,102309.08,0,544.464,429.502,0,0.305,0.54,,,,,,,,,,,,,89107,0.914,0.5084,2,people tested,208967215,80229360,78424106,50313749,156509,226837,212.83,81.71,79.87,51.24,2310,22981,0.023,51.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
